name	scientific_name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
MVC301	Cronobacter condimenti	1163710	S	25	2	27	1e-05
MVC301	Lelliottia nimipressuralis	69220	S	12	1	13	0.0
MVC301	Dickeya paradisiaca	69223	S	5	0	5	0.0
MVC301	Leclercia sp. LSNIH1	1920114	S	20	3	23	1e-05
MVC301	Citrobacter freundii	546	S	56	145	201	5e-05
MVC301	Citrobacter sp. CFNIH10	1920110	S	5	55	60	1e-05
MVC301	Citrobacter koseri	545	S	464	37	501	0.00011999999999999999
MVC301	Pantoea sp. PSNIH1	1484158	S	4	0	4	0.0
MVC301	Klebsiella aerogenes	548	S	47	0	47	1e-05
MVC301	Pseudomonas aeruginosa	287	S	603	5	608	0.00014
MVC301	Salmonella bongori	54736	S	61	0	61	1e-05
MVC301	Dickeya dadantii	204038	S	8	5	13	0.0
MVC301	Salmonella enterica	28901	S	5649	8797	14446	0.00344
MVC301	Buchnera aphidicola	9	S	5	0	5	0.0
MVC301	Kosakonia cowanii	208223	S	51	0	51	1e-05
MVC301	Enterobacteriaceae bacterium w6	2282310	S	8	5	13	0.0
MVC301	Serratia plymuthica	82996	S	5	7	12	0.0
MVC301	Brenneria sp. EniD312	598467	S	12	0	12	0.0
MVC301	Bacillus anthracis	1392	S	4	1	5	0.0
MVC301	Klebsiella quasipneumoniae	1463165	S	56	20	76	2e-05
MVC301	Cedecea neteri	158822	S	58	0	58	1e-05
MVC301	Enterobacter sp. SA187	1914861	S	99	1	100	2e-05
MVC301	Enterobacter sp. FY-07	1692238	S	44	0	44	1e-05
MVC301	Enterobacteriaceae bacterium w17	2282309	S	5	3	8	0.0
MVC301	Limnobaculum parvum	2172103	S	7	0	7	0.0
MVC301	Cronobacter malonaticus	413503	S	10	6	16	0.0
MVC301	Cronobacter turicensis	413502	S	11	3	14	0.0
MVC301	Cronobacter muytjensii	413501	S	14	2	16	0.0
MVC301	Enterobacter bugandensis	881260	S	12	4	16	0.0
MVC301	Enterobacter sp. Crenshaw	1977566	S	4	10	14	0.0
MVC301	Tatumella ptyseos	82987	S	4	0	4	0.0
MVC301	Leclercia adecarboxylata	83655	S	6	22	28	1e-05
MVC301	Enterobacter hormaechei	158836	S	57	139	196	5e-05
MVC301	Enterobacter sp. 638	399742	S	14	0	14	0.0
MVC301	Escherichia albertii	208962	S	1687	192	1879	0.00045
MVC301	Rahnella aquatilis	34038	S	5	2	7	0.0
MVC301	Providencia rettgeri	587	S	5	4	9	0.0
MVC301	Proteus mirabilis	584	S	49	6	55	1e-05
MVC301	Morganella morganii	582	S	8	0	8	0.0
MVC301	Candidatus Fukatsuia symbiotica	1878942	S	6	0	6	0.0
MVC301	Klebsiella michiganensis	1134687	S	18	5	23	1e-05
MVC301	Citrobacter sp. FDAARGOS_156	1702170	S	109	63	172	4e-05
MVC301	Kosakonia oryzae	497725	S	102	40	142	2.9999999999999997e-05
MVC301	Cutibacterium acnes	1747	S	6	-1	5	0.0
MVC301	Enterobacter sp. HK169	1868135	S	4	10	14	0.0
MVC301	Enterobacteriaceae bacterium strain FGI 57	693444	S	53	0	53	1e-05
MVC301	Klebsiella quasivariicola	2026240	S	12	0	12	0.0
MVC301	Shigella flexneri	623	S	285	257	542	0.00013000000000000002
MVC301	Shigella dysenteriae	622	S	852	730	1582	0.00037999999999999997
MVC301	Gibbsiella quercinecans	929813	S	10	0	10	0.0
MVC301	Klebsiella pneumoniae	573	S	561	1145	1706	0.00041
MVC301	Klebsiella oxytoca	571	S	82	7	89	2e-05
MVC301	Lelliottia jeotgali	1907578	S	27	6	33	1e-05
MVC301	Raoultella planticola	575	S	11	0	11	0.0
MVC301	Lelliottia sp. WB101	2153385	S	22	4	26	1e-05
MVC301	Escherichia phage D108	665033	S	428	653	1081	0.00026000000000000003
MVC301	Escherichia virus phiV10	1982579	S	4	2	6	0.0
MVC301	Plautia stali symbiont	891974	S	11	0	11	0.0
MVC301	Candidatus Mikella endobia	1778264	S	4	0	4	0.0
MVC301	Citrobacter freundii complex sp. CFNIH2	2066049	S	8	32	40	1e-05
MVC301	Neisseria sp. KEM232	655307	S	4	0	4	0.0
MVC301	Cronobacter sakazakii	28141	S	28	28	56	1e-05
MVC301	Yersinia enterocolitica	630	S	11	0	11	0.0
MVC301	Hafnia alvei	569	S	5	2	7	0.0
MVC301	Yersinia pestis	632	S	30	82	112	2.9999999999999997e-05
MVC301	Candidatus Sodalis pierantonius	1486991	S	9	1	10	0.0
MVC301	Citrobacter youngae	133448	S	4	15	19	0.0
MVC301	Yersinia frederiksenii	29484	S	6	3	9	0.0
MVC301	Escherichia coli	562	S	2735028	1435870	4170898	0.99279
MVC301	Shimwellia blattae	563	S	98	0	98	2e-05
MVC301	Escherichia fergusonii	564	S	346	171	517	0.00011999999999999999
MVC301	Enterobacter cloacae complex sp.	2027919	S	17	12	29	1e-05
MVC301	Klebsiella variicola	244366	S	11	5	16	0.0
MVC301	Staphylococcus aureus	1280	S	23	9	32	1e-05
MVC301	Pseudomonas alkylphenolica	237609	S	4	0	4	0.0
MVC301	Cronobacter dublinensis	413497	S	62	11	73	2e-05
MVC301	Enterobacter cancerogenus	69218	S	22	1	23	1e-05
MVC301	Enterobacter roggenkampii	1812935	S	8	12	20	0.0
MVC301	Enterobacteriaceae bacterium ENNIH1	2066051	S	16	1	17	0.0
MVC301	Pseudomonas entomophila	312306	S	8	0	8	0.0
MVC301	Dickeya zeae	204042	S	4	1	5	0.0
MVC301	Citrobacter farmeri	67824	S	51	20	71	2e-05
MVC301	Citrobacter rodentium	67825	S	217	10	227	5e-05
MVC301	Serratia sp. ATCC 39006	104623	S	6	0	6	0.0
MVC301	Citrobacter werkmanii	67827	S	70	34	104	2e-05
MVC301	Pantoea sp. At-9b	592316	S	5	0	5	0.0
MVC301	Pectobacterium carotovorum	554	S	4	3	7	0.0
MVC301	Enterobacter cloacae	550	S	145	227	372	9e-05
MVC301	Pantoea ananatis	553	S	10	2	12	0.0
MVC301	Xenorhabdus doucetiae	351671	S	6	1	7	0.0
MVC301	Pantoea vagans	470934	S	5	7	12	0.0
MVC301	Yersinia entomophaga	935293	S	4	0	4	0.0
MVC301	Xenorhabdus bovienii	40576	S	4	1	5	0.0
MVC301	Kluyvera intermedia	61648	S	20	1	21	0.0
MVC301	Lelliottia amnigena	61646	S	56	2	58	1e-05
MVC301	Pluralibacter gergoviae	61647	S	29	0	29	1e-05
MVC301	Cronobacter universalis	535744	S	6	3	9	0.0
MVC301	Enterobacter asburiae	61645	S	44	21	65	2e-05
MVC301	Homo sapiens	9606	S	127	1	128	2.9999999999999997e-05
MVC301	Citrobacter freundii complex sp. CFNIH3	2077147	S	9	21	30	1e-05
MVC301	Kosakonia sacchari	1158459	S	15	0	15	0.0
MVC301	Serratia marcescens	615	S	19	12	31	1e-05
MVC301	Erwinia billingiae	182337	S	5	5	10	0.0
MVC301	Enterobacter sp. R4-368	1166130	S	19	0	19	0.0
MVC301	Shigella virus SfMu	1980943	S	921	378	1299	0.00031
MVC301	Staphylococcus capitis	29388	S	56	4	60	1e-05
MVC301	Citrobacter braakii	57706	S	8	31	39	1e-05
MVC301	Leminorella richardii	158841	S	5	0	5	0.0
MVC301	Pantoea stewartii	66269	S	6	1	7	0.0
MVC301	Candidatus Hamiltonella defensa	138072	S	5	0	5	0.0
MVC301	Serratia fonticola	47917	S	6	0	6	0.0
MVC356	Escherichia marmotae	1499973	S	1701	221	1922	0.0005
MVC356	[Enterobacter] lignolyticus	1334193	S	58	5	63	2e-05
MVC356	Erwinia gerundensis	1619313	S	5	1	6	0.0
MVC356	Citrobacter sp. CRE-46	1703250	S	10	81	91	2e-05
MVC356	Citrobacter amalonaticus	35703	S	55	87	142	4e-05
MVC356	Raoultella ornithinolytica	54291	S	40	114	154	4e-05
MVC356	Cronobacter condimenti	1163710	S	30	4	34	1e-05
MVC356	Lelliottia nimipressuralis	69220	S	16	6	22	1e-05
MVC356	Dickeya paradisiaca	69223	S	4	0	4	0.0
MVC356	Leclercia sp. LSNIH1	1920114	S	14	6	20	1e-05
MVC356	Leclercia sp. LSNIH3	1920116	S	4	14	18	0.0
MVC356	Citrobacter freundii	546	S	52	195	247	5.9999999999999995e-05
MVC356	Citrobacter sp. CFNIH10	1920110	S	4	57	61	2e-05
MVC356	Citrobacter koseri	545	S	335	48	383	0.0001
MVC356	Klebsiella aerogenes	548	S	116	9	125	2.9999999999999997e-05
MVC356	Pantoea agglomerans	549	S	6	7	13	0.0
MVC356	Salmonella bongori	54736	S	116	1	117	2.9999999999999997e-05
MVC356	Dickeya dadantii	204038	S	5	3	8	0.0
MVC356	Lelliottia jeotgali	1907578	S	43	6	49	1e-05
MVC356	Salmonella enterica	28901	S	2865	12243	15108	0.00396
MVC356	Buchnera aphidicola	9	S	10	0	10	0.0
MVC356	Kosakonia cowanii	208223	S	53	1	54	1e-05
MVC356	Enterobacteriaceae bacterium w6	2282310	S	5	9	14	0.0
MVC356	Serratia plymuthica	82996	S	4	5	9	0.0
MVC356	Brenneria sp. EniD312	598467	S	8	0	8	0.0
MVC356	Klebsiella quasipneumoniae	1463165	S	46	74	120	2.9999999999999997e-05
MVC356	Cedecea neteri	158822	S	75	4	79	2e-05
MVC356	Enterobacter sp. SA187	1914861	S	113	3	116	2.9999999999999997e-05
MVC356	Enterobacter sp. FY-07	1692238	S	47	1	48	1e-05
MVC356	Enterobacteriaceae bacterium w17	2282309	S	6	11	17	0.0
MVC356	Limnobaculum parvum	2172103	S	4	0	4	0.0
MVC356	Cronobacter turicensis	413502	S	9	3	12	0.0
MVC356	Cronobacter muytjensii	413501	S	21	4	25	1e-05
MVC356	Enterobacter bugandensis	881260	S	21	4	25	1e-05
MVC356	Enterobacter sp. Crenshaw	1977566	S	4	4	8	0.0
MVC356	Escherichia phage pro147	1649239	S	3758	13624	17382	0.00455
MVC356	Pragia fontium	82985	S	6	0	6	0.0
MVC356	Stanieria sp. NIES-3757	1807358	S	98	0	98	2.9999999999999997e-05
MVC356	Leclercia adecarboxylata	83655	S	7	23	30	1e-05
MVC356	Enterobacter hormaechei	158836	S	107	152	259	7e-05
MVC356	Enterobacter sp. 638	399742	S	30	2	32	1e-05
MVC356	Escherichia albertii	208962	S	2524	383	2907	0.0007599999999999999
MVC356	Proteus mirabilis	584	S	25	1	26	1e-05
MVC356	Morganella morganii	582	S	5	0	5	0.0
MVC356	Klebsiella michiganensis	1134687	S	25	31	56	1e-05
MVC356	Citrobacter sp. FDAARGOS_156	1702170	S	106	80	186	5e-05
MVC356	Providencia stuartii	588	S	35	5	40	1e-05
MVC356	Bovine torovirus	74501	S	7	0	7	0.0
MVC356	Kosakonia oryzae	497725	S	27	28	55	1e-05
MVC356	Cutibacterium acnes	1747	S	6	0	6	0.0
MVC356	Dickeya solani	1089444	S	7	6	13	0.0
MVC356	Enterobacteriaceae bacterium strain FGI 57	693444	S	81	3	84	2e-05
MVC356	Klebsiella quasivariicola	2026240	S	16	4	20	1e-05
MVC356	Shigella flexneri	623	S	432	1566	1998	0.0005200000000000001
MVC356	Shigella dysenteriae	622	S	1380	4631	6011	0.00157
MVC356	Gibbsiella quercinecans	929813	S	14	0	14	0.0
MVC356	Klebsiella pneumoniae	573	S	356	491	847	0.00022
MVC356	Klebsiella oxytoca	571	S	63	35	98	2.9999999999999997e-05
MVC356	Enterobacter sp. E20	1560339	S	5	5	10	0.0
MVC356	Raoultella planticola	575	S	23	9	32	1e-05
MVC356	Lelliottia sp. WB101	2153385	S	35	4	39	1e-05
MVC356	Pasteurella multocida	747	S	4	2	6	0.0
MVC356	Plautia stali symbiont	891974	S	23	0	23	1e-05
MVC356	Citrobacter freundii complex sp. CFNIH2	2066049	S	9	46	55	1e-05
MVC356	Cronobacter sakazakii	28141	S	24	19	43	1e-05
MVC356	Yersinia enterocolitica	630	S	8	2	10	0.0
MVC356	Yersinia pestis	632	S	8	67	75	2e-05
MVC356	Candidatus Sodalis pierantonius	1486991	S	13	3	16	0.0
MVC356	Escherichia coli	562	S	1272736	2490852	3763588	0.98572
MVC356	Shimwellia blattae	563	S	94	1	95	2e-05
MVC356	Escherichia fergusonii	564	S	913	662	1575	0.00041
MVC356	Enterobacter cloacae complex sp.	2027919	S	21	11	32	1e-05
MVC356	Klebsiella variicola	244366	S	10	31	41	1e-05
MVC356	Staphylococcus aureus	1280	S	12	14	26	1e-05
MVC356	Cronobacter dublinensis	413497	S	95	22	117	2.9999999999999997e-05
MVC356	Enterobacter cancerogenus	69218	S	34	2	36	1e-05
MVC356	Enterobacter roggenkampii	1812935	S	7	11	18	0.0
MVC356	Enterobacteriaceae bacterium ENNIH1	2066051	S	93	25	118	2.9999999999999997e-05
MVC356	Serratia ficaria	61651	S	67	3	70	2e-05
MVC356	Edwardsiella ictaluri	67780	S	5	6	11	0.0
MVC356	Dickeya zeae	204042	S	7	1	8	0.0
MVC356	Escherichia virus P1	10678	S	257	1032	1289	0.00033999999999999997
MVC356	Citrobacter farmeri	67824	S	67	38	105	2.9999999999999997e-05
MVC356	Citrobacter rodentium	67825	S	137	14	151	4e-05
MVC356	Citrobacter werkmanii	67827	S	96	65	161	4e-05
MVC356	Pectobacterium carotovorum	554	S	8	4	12	0.0
MVC356	Enterobacter cloacae	550	S	124	179	303	8e-05
MVC356	Pantoea ananatis	553	S	6	1	7	0.0
MVC356	Xenorhabdus bovienii	40576	S	4	1	5	0.0
MVC356	Kluyvera intermedia	61648	S	19	5	24	1e-05
MVC356	Lelliottia amnigena	61646	S	72	5	77	2e-05
MVC356	Pluralibacter gergoviae	61647	S	37	2	39	1e-05
MVC356	Cronobacter universalis	535744	S	11	6	17	0.0
MVC356	Enterobacter asburiae	61645	S	45	13	58	2e-05
MVC356	Kosakonia radicincitans	283686	S	8	24	32	1e-05
MVC356	Citrobacter freundii complex sp. CFNIH9	2077149	S	8	41	49	1e-05
MVC356	Homo sapiens	9606	S	81	1	82	2e-05
MVC356	Lonsdalea britannica	1082704	S	5	0	5	0.0
MVC356	Citrobacter freundii complex sp. CFNIH3	2077147	S	10	33	43	1e-05
MVC356	Kosakonia sacchari	1158459	S	32	5	37	1e-05
MVC356	Serratia marcescens	615	S	11	8	19	0.0
MVC356	Erwinia billingiae	182337	S	4	2	6	0.0
MVC356	Enterobacter sp. R4-368	1166130	S	30	3	33	1e-05
MVC356	Klebsiella sp. M5al	1934254	S	4	5	9	0.0
MVC356	Pectobacterium atrosepticum	29471	S	4	0	4	0.0
MVC356	Citrobacter braakii	57706	S	8	42	50	1e-05
MVC356	Leminorella richardii	158841	S	6	0	6	0.0
MVC356	Staphylococcus haemolyticus	1283	S	32	0	32	1e-05
MVC356	Pantoea stewartii	66269	S	4	0	4	0.0
MVC356	Candidatus Hamiltonella defensa	138072	S	5	1	6	0.0
MVC356	Enterobacter cloacae complex sp. ECNIH7	1915310	S	10	16	26	1e-05
MVC356	Serratia fonticola	47917	S	4	0	4	0.0
MVC539	Escherichia marmotae	1499973	S	1997	144	2141	0.00062
MVC539	[Enterobacter] lignolyticus	1334193	S	810	19	829	0.00023999999999999998
MVC539	Citrobacter amalonaticus	35703	S	53	33	86	2.9999999999999997e-05
MVC539	Raoultella ornithinolytica	54291	S	27	35	62	2e-05
MVC539	Cronobacter condimenti	1163710	S	20	1	21	1e-05
MVC539	Lelliottia nimipressuralis	69220	S	7	0	7	0.0
MVC539	Leclercia sp. LSNIH1	1920114	S	15	1	16	0.0
MVC539	Leclercia sp. LSNIH3	1920116	S	70	29	99	2.9999999999999997e-05
MVC539	Citrobacter freundii	546	S	399	235	634	0.00018
MVC539	Citrobacter koseri	545	S	190	7	197	5.9999999999999995e-05
MVC539	Klebsiella aerogenes	548	S	35	0	35	1e-05
MVC539	Salmonella bongori	54736	S	79	0	79	2e-05
MVC539	Dickeya dadantii	204038	S	4	4	8	0.0
MVC539	Salmonella enterica	28901	S	3433	3439	6872	0.002
MVC539	Kosakonia cowanii	208223	S	42	0	42	1e-05
MVC539	Enterobacteriaceae bacterium w6	2282310	S	345	47	392	0.00011
MVC539	Serratia plymuthica	82996	S	8	1	9	0.0
MVC539	Brenneria sp. EniD312	598467	S	11	1	12	0.0
MVC539	Klebsiella quasipneumoniae	1463165	S	54	24	78	2e-05
MVC539	Cedecea neteri	158822	S	29	0	29	1e-05
MVC539	Enterobacter sp. SA187	1914861	S	85	0	85	2e-05
MVC539	Enterobacter sp. FY-07	1692238	S	21	0	21	1e-05
MVC539	Limnobaculum parvum	2172103	S	5	0	5	0.0
MVC539	Cronobacter malonaticus	413503	S	9	2	11	0.0
MVC539	Cronobacter turicensis	413502	S	11	1	12	0.0
MVC539	Cronobacter muytjensii	413501	S	59	5	64	2e-05
MVC539	Enterobacter bugandensis	881260	S	6	0	6	0.0
MVC539	Enterobacter sp. Crenshaw	1977566	S	4	3	7	0.0
MVC539	Sodalis endosymbiont of Henestaris halophilus	1929246	S	5	0	5	0.0
MVC539	Leclercia adecarboxylata	83655	S	4	1	5	0.0
MVC539	Enterobacter hormaechei	158836	S	76	154	230	7e-05
MVC539	Enterobacter sp. 638	399742	S	8	0	8	0.0
MVC539	Escherichia albertii	208962	S	2173	241	2414	0.0007
MVC539	Proteus mirabilis	584	S	10	0	10	0.0
MVC539	Klebsiella michiganensis	1134687	S	12	10	22	1e-05
MVC539	Citrobacter sp. FDAARGOS_156	1702170	S	392	76	468	0.00014
MVC539	Kosakonia oryzae	497725	S	38	11	49	1e-05
MVC539	Cutibacterium acnes	1747	S	16	3	19	1e-05
MVC539	Tatumella citrea	53336	S	4	0	4	0.0
MVC539	Enterobacteriaceae bacterium strain FGI 57	693444	S	55	0	55	2e-05
MVC539	Klebsiella quasivariicola	2026240	S	5	0	5	0.0
MVC539	Shigella flexneri	623	S	279	251	530	0.00015
MVC539	Shigella dysenteriae	622	S	1133	938	2071	0.0006
MVC539	Gibbsiella quercinecans	929813	S	11	0	11	0.0
MVC539	Klebsiella pneumoniae	573	S	287	80	367	0.00011
MVC539	Klebsiella oxytoca	571	S	32	6	38	1e-05
MVC539	Xenorhabdus nematophila	628	S	4	0	4	0.0
MVC539	Lelliottia jeotgali	1907578	S	20	2	22	1e-05
MVC539	Raoultella planticola	575	S	10	1	11	0.0
MVC539	Lelliottia sp. WB101	2153385	S	22	2	24	1e-05
MVC539	Escherichia phage D108	665033	S	397	646	1043	0.0003
MVC539	Enterobacteria phage HK106	432198	S	31	54	85	2e-05
MVC539	Plautia stali symbiont	891974	S	8	0	8	0.0
MVC539	Citrobacter freundii complex sp. CFNIH2	2066049	S	11	14	25	1e-05
MVC539	Cronobacter sakazakii	28141	S	30	20	50	1e-05
MVC539	Yersinia enterocolitica	630	S	8	10	18	1e-05
MVC539	Hafnia alvei	569	S	39	2	41	1e-05
MVC539	Yersinia pestis	632	S	4	95	99	2.9999999999999997e-05
MVC539	Candidatus Sodalis pierantonius	1486991	S	11	0	11	0.0
MVC539	Edwardsiella tarda	636	S	6	2	8	0.0
MVC539	Escherichia coli	562	S	2233489	1169733	3403222	0.99229
MVC539	Shimwellia blattae	563	S	80	0	80	2e-05
MVC539	Escherichia fergusonii	564	S	817	268	1085	0.00032
MVC539	Enterobacter cloacae complex sp.	2027919	S	10	4	14	0.0
MVC539	Klebsiella variicola	244366	S	178	175	353	0.0001
MVC539	Staphylococcus aureus	1280	S	27	9	36	1e-05
MVC539	Cronobacter dublinensis	413497	S	55	5	60	2e-05
MVC539	Enterobacter cancerogenus	69218	S	20	0	20	1e-05
MVC539	Enterobacter roggenkampii	1812935	S	5	4	9	0.0
MVC539	Enterobacteriaceae bacterium ENNIH1	2066051	S	164	14	178	5e-05
MVC539	Dickeya zeae	204042	S	6	2	8	0.0
MVC539	Citrobacter farmeri	67824	S	41	6	47	1e-05
MVC539	Citrobacter rodentium	67825	S	147	4	151	4e-05
MVC539	Citrobacter werkmanii	67827	S	125	20	145	4e-05
MVC539	Pantoea sp. At-9b	592316	S	4	0	4	0.0
MVC539	Pectobacterium carotovorum	554	S	83	22	105	2.9999999999999997e-05
MVC539	Enterobacter cloacae	550	S	152	156	308	9e-05
MVC539	Pantoea ananatis	553	S	4	0	4	0.0
MVC539	Xenorhabdus poinarii	40577	S	23	1	24	1e-05
MVC539	Xenorhabdus bovienii	40576	S	5	0	5	0.0
MVC539	Salmonella virus FelixO1	1985310	S	88	18	106	2.9999999999999997e-05
MVC539	Kluyvera intermedia	61648	S	11	0	11	0.0
MVC539	Lelliottia amnigena	61646	S	191	5	196	5.9999999999999995e-05
MVC539	Pluralibacter gergoviae	61647	S	637	7	644	0.00018999999999999998
MVC539	Cronobacter universalis	535744	S	7	1	8	0.0
MVC539	Enterobacter asburiae	61645	S	32	4	36	1e-05
MVC539	Kosakonia radicincitans	283686	S	16	13	29	1e-05
MVC539	Homo sapiens	9606	S	61	1	62	2e-05
MVC539	Citrobacter freundii complex sp. CFNIH3	2077147	S	1133	607	1740	0.0005099999999999999
MVC539	Kosakonia sacchari	1158459	S	21	0	21	1e-05
MVC539	Serratia marcescens	615	S	70	8	78	2e-05
MVC539	Enterobacter sp. R4-368	1166130	S	15	0	15	0.0
MVC539	Shigella virus SfMu	1980943	S	785	354	1139	0.00033
MVC539	Citrobacter braakii	57706	S	11	8	19	1e-05
MVC539	Leminorella richardii	158841	S	4	0	4	0.0
MVC539	Pantoea stewartii	66269	S	38	2	40	1e-05
MVC539	Serratia fonticola	47917	S	4	0	4	0.0
MVC549	Escherichia marmotae	1499973	S	2658	202	2860	0.0006799999999999999
MVC549	[Enterobacter] lignolyticus	1334193	S	939	25	964	0.00022999999999999998
MVC549	Erwinia gerundensis	1619313	S	4	0	4	0.0
MVC549	Citrobacter amalonaticus	35703	S	76	32	108	2.9999999999999997e-05
MVC549	Raoultella ornithinolytica	54291	S	32	54	86	2e-05
MVC549	Cronobacter condimenti	1163710	S	20	2	22	1e-05
MVC549	Lelliottia nimipressuralis	69220	S	12	1	13	0.0
MVC549	Dickeya paradisiaca	69223	S	6	0	6	0.0
MVC549	Photobacterium damselae	38293	S	4	0	4	0.0
MVC549	Leclercia sp. LSNIH1	1920114	S	11	1	12	0.0
MVC549	Leclercia sp. LSNIH3	1920116	S	101	25	126	2.9999999999999997e-05
MVC549	Citrobacter freundii	546	S	461	331	792	0.00018999999999999998
MVC549	Citrobacter koseri	545	S	256	11	267	5.9999999999999995e-05
MVC549	Klebsiella aerogenes	548	S	47	1	48	1e-05
MVC549	Salmonella bongori	54736	S	82	0	82	2e-05
MVC549	Dickeya dadantii	204038	S	7	10	17	0.0
MVC549	Lelliottia jeotgali	1907578	S	26	3	29	1e-05
MVC549	Salmonella enterica	28901	S	4751	4838	9589	0.00229
MVC549	Buchnera aphidicola	9	S	8	0	8	0.0
MVC549	Kosakonia cowanii	208223	S	67	0	67	2e-05
MVC549	Enterobacteriaceae bacterium w6	2282310	S	443	60	503	0.00011999999999999999
MVC549	Brenneria sp. EniD312	598467	S	9	0	9	0.0
MVC549	Klebsiella quasipneumoniae	1463165	S	49	21	70	2e-05
MVC549	Cedecea neteri	158822	S	53	0	53	1e-05
MVC549	Enterobacter sp. SA187	1914861	S	113	1	114	2.9999999999999997e-05
MVC549	Enterobacter sp. FY-07	1692238	S	45	0	45	1e-05
MVC549	Enterobacteria phage HK633	1147147	S	92	103	195	5e-05
MVC549	Enterobacteriaceae bacterium w17	2282309	S	6	1	7	0.0
MVC549	Limnobaculum parvum	2172103	S	10	0	10	0.0
MVC549	Cronobacter malonaticus	413503	S	5	2	7	0.0
MVC549	Cronobacter turicensis	413502	S	11	2	13	0.0
MVC549	Cronobacter muytjensii	413501	S	91	15	106	2.9999999999999997e-05
MVC549	Enterobacter bugandensis	881260	S	11	0	11	0.0
MVC549	Pragia fontium	82985	S	4	0	4	0.0
MVC549	Leclercia adecarboxylata	83655	S	6	1	7	0.0
MVC549	Enterobacter hormaechei	158836	S	186	502	688	0.00016
MVC549	Enterobacter sp. 638	399742	S	18	0	18	0.0
MVC549	Escherichia albertii	208962	S	2693	306	2999	0.00072
MVC549	Proteus mirabilis	584	S	126	3	129	2.9999999999999997e-05
MVC549	Candidatus Fukatsuia symbiotica	1878942	S	4	0	4	0.0
MVC549	Klebsiella michiganensis	1134687	S	34	94	128	2.9999999999999997e-05
MVC549	Citrobacter sp. FDAARGOS_156	1702170	S	390	98	488	0.00011999999999999999
MVC549	Kosakonia oryzae	497725	S	34	17	51	1e-05
MVC549	Enterobacter sp. HK169	1868135	S	6	1	7	0.0
MVC549	Enterobacteriaceae bacterium strain FGI 57	693444	S	81	0	81	2e-05
MVC549	Klebsiella quasivariicola	2026240	S	12	1	13	0.0
MVC549	Shigella flexneri	623	S	328	315	643	0.00015
MVC549	Shigella dysenteriae	622	S	1253	1081	2334	0.00056
MVC549	Gibbsiella quercinecans	929813	S	12	0	12	0.0
MVC549	Klebsiella pneumoniae	573	S	470	166	636	0.00015
MVC549	Klebsiella oxytoca	571	S	41	8	49	1e-05
MVC549	Enterobacter sp. E20	1560339	S	4	0	4	0.0
MVC549	Raoultella planticola	575	S	18	4	22	1e-05
MVC549	Lelliottia sp. WB101	2153385	S	32	3	35	1e-05
MVC549	Escherichia phage D108	665033	S	499	712	1211	0.00029
MVC549	Enterobacteria phage HK106	432198	S	33	51	84	2e-05
MVC549	Plautia stali symbiont	891974	S	13	0	13	0.0
MVC549	Candidatus Hoaglandella endobia	1778263	S	8	1	9	0.0
MVC549	Citrobacter freundii complex sp. CFNIH2	2066049	S	10	17	27	1e-05
MVC549	Cronobacter sakazakii	28141	S	33	15	48	1e-05
MVC549	Yersinia enterocolitica	630	S	4	0	4	0.0
MVC549	Hafnia alvei	569	S	36	2	38	1e-05
MVC549	Yersinia pestis	632	S	29	248	277	7e-05
MVC549	Candidatus Sodalis pierantonius	1486991	S	7	2	9	0.0
MVC549	Escherichia coli	562	S	2692288	1456574	4148862	0.9918399999999999
MVC549	Shimwellia blattae	563	S	115	0	115	2.9999999999999997e-05
MVC549	Escherichia fergusonii	564	S	922	287	1209	0.00029
MVC549	Enterobacter cloacae complex sp.	2027919	S	17	1	18	0.0
MVC549	Klebsiella variicola	244366	S	228	181	409	0.0001
MVC549	Haemophilus influenzae	727	S	6	1	7	0.0
MVC549	Cronobacter dublinensis	413497	S	66	11	77	2e-05
MVC549	Enterobacter cancerogenus	69218	S	27	0	27	1e-05
MVC549	Enterobacter roggenkampii	1812935	S	6	2	8	0.0
MVC549	Erwinia tasmaniensis	338565	S	4	4	8	0.0
MVC549	Enterobacteriaceae bacterium ENNIH1	2066051	S	183	16	199	5e-05
MVC549	Edwardsiella ictaluri	67780	S	9	4	13	0.0
MVC549	Dickeya zeae	204042	S	8	4	12	0.0
MVC549	Citrobacter farmeri	67824	S	25	4	29	1e-05
MVC549	Citrobacter rodentium	67825	S	200	6	206	5e-05
MVC549	Citrobacter werkmanii	67827	S	174	36	210	5e-05
MVC549	Pectobacterium carotovorum	554	S	110	30	140	2.9999999999999997e-05
MVC549	Dickeya chrysanthemi	556	S	4	2	6	0.0
MVC549	Enterobacter cloacae	550	S	234	68	302	7e-05
MVC549	Xenorhabdus doucetiae	351671	S	7	0	7	0.0
MVC549	Xenorhabdus poinarii	40577	S	24	1	25	1e-05
MVC549	Xenorhabdus bovienii	40576	S	4	0	4	0.0
MVC549	Kluyvera intermedia	61648	S	9	0	9	0.0
MVC549	Lelliottia amnigena	61646	S	216	7	223	5e-05
MVC549	Pluralibacter gergoviae	61647	S	738	9	747	0.00018
MVC549	Cronobacter universalis	535744	S	5	2	7	0.0
MVC549	Enterobacter asburiae	61645	S	47	2	49	1e-05
MVC549	Kosakonia radicincitans	283686	S	23	31	54	1e-05
